S!GND!J11!9!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEER0!!!!!!!!
S!GND!J11!10!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEER1!!!!!!!!
S!GND!J11!11!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEER2!!!!!!!!
S!GND!J11!14!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEER3!!!!!!!!
S!GND!J11!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEET0!!!!!!!!
S!GND!J11!17!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEET1!!!!!!!!
S!GND!J11!20!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_57p@ocad_parts_lib.\con20p_sfp-1367073-1\(chips)!CON20P_SFP-1367073-1-1367073-1B!!!F263!VEET2!!!!!!!!
S!VCC3V3!J4!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\1\!!!!!!!!
S!AUXIO_P2!J4!10!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\10\!!!!!!!!
S!GND!J4!11!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\11\!!!!!!!!
S!GND!J4!12!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\12\!!!!!!!!
S!AUXIO_N3!J4!13!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\13\!!!!!!!!
S!AUXIO_P3!J4!14!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\14\!!!!!!!!
S!GND!J4!15!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\15\!!!!!!!!
S!GND!J4!16!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\16\!!!!!!!!
S!AUXIO_N4!J4!17!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\17\!!!!!!!!
S!AUXIO_P4!J4!18!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\18\!!!!!!!!
S!GND!J4!19!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\19\!!!!!!!!
S!GND!J4!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\2\!!!!!!!!
S!GND!J4!20!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\20\!!!!!!!!
S!AUXIO_N5!J4!21!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\21\!!!!!!!!
S!AUXIO_P5!J4!22!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\22\!!!!!!!!
S!GND!J4!23!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\23\!!!!!!!!
S!GND!J4!24!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\24\!!!!!!!!
S!AUXIO_N6!J4!25!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\25\!!!!!!!!
S!AUXIO_P6!J4!26!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\26\!!!!!!!!
S!GND!J4!27!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\27\!!!!!!!!
S!GND!J4!28!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\28\!!!!!!!!
S!AUXIO_N7!J4!29!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\29\!!!!!!!!
S!VCC3V3!J4!3!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\3\!!!!!!!!
S!AUXIO_P7!J4!30!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\30\!!!!!!!!
S!GND!J4!4!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\4\!!!!!!!!
S!VCC3V3!J4!5!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\5\!!!!!!!!
S!AUXIO_P1!J4!6!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\6\!!!!!!!!
S!GND!J4!7!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\7\!!!!!!!!
S!GND!J4!8!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\8\!!!!!!!!
S!AUXIO_N2!J4!9!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_4p@mtca_interface_board_reocc.\05 trenz te0712 fpga module\(sch_1):page1_341p@ocad_parts_lib.conn30p(chips)!CONN30P-FTSH-115-01-L-DV,CONN3B!!!F261!\9\!!!!!!!!
S!MP3V3!J12!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_127p@ocad_parts_lib.hdr1x3(chips)!HDR1X3-HDR1X3,HDR1X3-HDR1X3,HDA!!!F254!P1!!!!!!!!
S!VP12_EN!J12!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_127p@ocad_parts_lib.hdr1x3(chips)!HDR1X3-HDR1X3,HDR1X3-HDR1X3,HDA!!!F254!P2!!!!!!!!
S!DCDC_ENABLE!J12!3!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_127p@ocad_parts_lib.hdr1x3(chips)!HDR1X3-HDR1X3,HDR1X3-HDR1X3,HDA!!!F254!P3!!!!!!!!
S!GND!SW1!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_176p@ocad_parts_lib.hdt0001(chips)!HDT0001-HDT0001,HDT0001-HDT000A!!!F253!A!!!!!!!!
S!HANDLE_SW_CLOSE_N!SW1!3!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_176p@ocad_parts_lib.hdt0001(chips)!HDT0001-HDT0001,HDT0001-HDT000A!!!F253!B!!!!!!!!
S!GND!SW1!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_176p@ocad_parts_lib.hdt0001(chips)!HDT0001-HDT0001,HDT0001-HDT000A!!!F253!C!!!!!!!!
S!HANDLE_SW_CLOSE_N!SW1!4!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_176p@ocad_parts_lib.hdt0001(chips)!HDT0001-HDT0001,HDT0001-HDT000A!!!F253!D!!!!!!!!
S!N00455!L4!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_194p@ind.ind(chips)!IND-74438323100,IND-7443832310A!!!F251!\1\!!!!!!!!
S!MP3V3!L4!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_194p@ind.ind(chips)!IND-74438323100,IND-7443832310A!!!F251!\2\!!!!!!!!
S!VCC3V3!L3!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_i387@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F248!\1\!!!!!!!!
S!VDDA_CLK!L3!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_i387@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F248!\2\!!!!!!!!
S!VDDO_CLK!L1!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_i327@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F250!\1\!!!!!!!!
S!P2V5!L1!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_i327@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F250!\2\!!!!!!!!
S!P2V5!L2!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_i346@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F249!\1\!!!!!!!!
S!AVDD!L2!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_i346@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F249!\2\!!!!!!!!
S!VP1V8!L10!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_268p@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F247!\1\!!!!!!!!
S!VDD_CLK!L10!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_2p@mtca_interface_board_reocc.\08_ timing\(sch_1):page2_268p@ind.ind(chips)!IND-BLM18AG121SN1D,IND-BLM18AGA!!!F247!\2\!!!!!!!!
S!VCC3V3!L5!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_62p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F246!\1\!!!!!!!!
S!VCCR_3V3_1!L5!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_62p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F246!\2\!!!!!!!!
S!VCCT_3V3_1!L6!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_54p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F245!\1\!!!!!!!!
S!VCC3V3!L6!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_3p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_54p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F245!\2\!!!!!!!!
S!VCC3V3!L7!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_2p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_62p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F244!\1\!!!!!!!!
S!VCCR_3V3!L7!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_2p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_62p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F244!\2\!!!!!!!!
S!VCCT_3V3!L8!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_2p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_54p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F243!\1\!!!!!!!!
S!VCC3V3!L8!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_2p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_54p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F243!\2\!!!!!!!!
S!VCC3V3!L11!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_4p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_62p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F242!\1\!!!!!!!!
S!VCCR_3V3_2!L11!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_4p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_62p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F242!\2\!!!!!!!!
S!VCCT_3V3_2!L13!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_4p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_54p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F241!\1\!!!!!!!!
S!VCC3V3!L13!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_3p@mtca_interface_board_reocc.\03_ sfp\(sch_1):page1_4p@mtca_interface_board_reocc.\04_ sfp_module\(sch_1):page1_54p@ind.ind(chips)!IND-CIGT201208EH1R0MNE,IND-CIGA!!!F241!\2\!!!!!!!!
S!UNNAMED_1_INV1CHOD_171P_A!U15!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_171p@ocad_parts_lib.inv_1ch_od(chips)!INV_1CH_OD-SN74LVC1G06DBVTE4,IB!!!F240!A!!!!!!!!
S!GND!U15!3!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_171p@ocad_parts_lib.inv_1ch_od(chips)!INV_1CH_OD-SN74LVC1G06DBVTE4,IB!!!F240!GND!!!!!!!!
S!!U15!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_171p@ocad_parts_lib.inv_1ch_od(chips)!INV_1CH_OD-SN74LVC1G06DBVTE4,IB!!!F240!NC!!!!!!!!
S!MP3V3!U15!5!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_171p@ocad_parts_lib.inv_1ch_od(chips)!INV_1CH_OD-SN74LVC1G06DBVTE4,IB!!!F240!VCC!!!!!!!!
S!UNNAMED_1_INV1CHOD_171P_Y!U15!4!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_171p@ocad_parts_lib.inv_1ch_od(chips)!INV_1CH_OD-SN74LVC1G06DBVTE4,IB!!!F240!Y!!!!!!!!
S!UNNAMED_4_LEDGREEN06030_I176_A!D6!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i176@ocad_parts_lib.\led green 0603_0\(chips)!LED GREEN 0603_0-LNJ326W83RA,LB!!!F236!A!!!!!!!!
S!GND!D6!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page4_i176@ocad_parts_lib.\led green 0603_0\(chips)!LED GREEN 0603_0-LNJ326W83RA,LB!!!F236!K!!!!!!!!
S!MP3V3!D1!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_165p@ocad_parts_lib.\led green 0603_0\(chips)!LED GREEN 0603_0-LNJ326W83RA,LB!!!F238!A!!!!!!!!
S!N00505!D1!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_165p@ocad_parts_lib.\led green 0603_0\(chips)!LED GREEN 0603_0-LNJ326W83RA,LB!!!F238!K!!!!!!!!
S!N003941!D5!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page2_191p@ocad_parts_lib.\led green 0603_0\(chips)!LED GREEN 0603_0-LNJ326W83RA,LB!!!F237!A!!!!!!!!
S!N00902!D5!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page2_191p@ocad_parts_lib.\led green 0603_0\(chips)!LED GREEN 0603_0-LNJ326W83RA,LB!!!F237!K!!!!!!!!
S!UNNAMED_1_LEDRED06030_121P_A!D4!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_121p@atcs.\led red 0603_0\(chips)!LED RED 0603_0-LNJ237W82RA,LEDB!!!F235!A!!!!!!!!
S!GND!D4!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_1p@mtca_interface_board_reocc.\02_ power\(sch_1):page1_121p@atcs.\led red 0603_0\(chips)!LED RED 0603_0-LNJ237W82RA,LEDB!!!F235!K!!!!!!!!
S!MP3V3!U25!8!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!\+vs\!!!!!!!!
S!GND!U25!7!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!A0!!!!!!!!
S!GND!U25!6!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!A1!!!!!!!!
S!GND!U25!5!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!A2!!!!!!!!
S!GND!U25!4!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!GND!!!!!!!!
S!NOVER_TEMP!U25!3!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!OS!!!!!!!!
S!SENSE_I2C_SCL!U25!2!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!SCL!!!!!!!!
S!SENSE_I2C_SDA!U25!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_5p@mtca_interface_board_reocc.\01_ module management ctrl\(sch_1):page1_163p@ocad_parts_lib.lm75a(chips)!LM75A-LM75AIMME/NOPB,LM75A-LM7A!!!F234!SDA!!!!!!!!
S!GND!J2!1!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_25p@ocad_parts_lib.\lshm-130-0xxx-l-dv-a-s\(chips)!LSHM-130-0XXX-L-DV-A-S-LSHM-13B!!!F233!\1\!!!!!!!!
S!GND!J2!10!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_25p@ocad_parts_lib.\lshm-130-0xxx-l-dv-a-s\(chips)!LSHM-130-0XXX-L-DV-A-S-LSHM-13B!!!F233!\10\!!!!!!!!
S!GND!J2!11!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_25p@ocad_parts_lib.\lshm-130-0xxx-l-dv-a-s\(chips)!LSHM-130-0XXX-L-DV-A-S-LSHM-13B!!!F233!\11\!!!!!!!!
S!REF_CLK_P<2>!J2!12!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_25p@ocad_parts_lib.\lshm-130-0xxx-l-dv-a-s\(chips)!LSHM-130-0XXX-L-DV-A-S-LSHM-13B!!!F233!\12\!!!!!!!!
S!GND!J2!13!@mtca_interface_board_reocc.top_mib_v3(sch_1):page2_6p@mtca_interface_board_reocc.\07_ backplane interface\(sch_1):page2_25p@ocad_parts_lib.\lshm-130-0xxx-l-dv-a-s\(chips)!LSHM-130-0XXX-L-DV-A-S-LSHM-13B!!!F233!\13\!!!!!!!!
